;vorname;anzahl;geschlecht;position
FK;Çiçek;1;w;2
FK;Sixt;1;m;2
FK;Émeline;1;w;2
FK;Sohaib;1;m;2
FK;Ûr'evna;1;w;2
FK;Son;1;m;2
FK;Đức;1;w;2
FK;Sony;1;m;2
FK;Şerife;1;w;2
FK;Sosuke;1;m;2
FK;Ševala;1;w;2
FK;Sothy;1;m;2
FK;Stanisław;1;m;2
FK;Stefan;1;m;2
FK;Stefanov;1;m;2
FK;Stefansson;1;m;2
FK;Steffen;1;m;2
FK;Stephan;1;m;2
FK;Steve;1;m;2
FK;Stoychev;1;m;2
FK;Sunil;1;m;2
FK;Sunny;1;m;2
FK;Surya;1;m;2
FK;Tadeusz;1;m;2
FK;Talip;1;m;2
FK;Tammo;1;m;2
FK;Tamo;1;m;2
FK;Teissier;1;m;2
FK;Temitope;1;m;2
FK;Teodor;1;m;2
FK;Thaddeus;1;m;2
FK;Theodore;1;m;2
FK;Thiago;1;m;2
FK;Thien;1;m;2
FK;Thore;1;m;2
FK;Thorin;1;m;2
FK;Thành;1;m;2
FK;Thānh;1;m;2
FK;Tibo;1;m;2
FK;Till;1;m;2
FK;Timothy;1;m;2
FK;Tochinkwa;1;m;2
FK;Toje;1;m;2
FK;Tom;1;m;2
FK;Tomke;1;m;2
FK;Tony;1;m;2
FK;Tran;1;m;2
FK;Tsili;1;m;2
FK;Tue;1;m;2
FK;Tumani;1;m;2
FK;Tunahan;1;m;2
FK;Ty;1;m;2
FK;Tài;1;m;2
FK;Ubeyde;1;m;2
FK;Uras;1;m;2
FK;Vakaris;1;m;2
FK;Valerievič;1;m;2
FK;Vasilios;1;m;2
FK;Velichkov;1;m;2
FK;Victor;1;m;2
FK;Viet;1;m;2
FK;Viko;1;m;2
FK;Vittorio;1;m;2
FK;Vizhdanie;1;m;2
FK;Viết;1;m;2
FK;Vladislavovič;1;m;2
FK;Volkan;1;m;2
FK;Volker;1;m;2
FK;Volodimirovič;1;m;2
FK;Vu;1;m;2
FK;Wanja;1;m;2
FK;Winfried;1;m;2
FK;Woody;1;m;2
FK;Yael;1;m;2
FK;Yakub;1;m;2
FK;Yanis;1;m;2
FK;Yasha;1;m;2
FK;Yasir;1;m;2
FK;Yassin;1;m;2
FK;Yazan;1;m;2
FK;Yağız;1;m;2
FK;Yehia;1;m;2
FK;Yigit;1;m;2
FK;Yilmaz;1;m;2
FK;Yılmaz;1;m;2
FK;Yiğit;1;m;2
FK;Yoldaş;1;m;2
FK;Yordanov;1;m;2
FK;Yukihiro;1;m;2
FK;Yunus;1;m;2
FK;Yuri;1;m;2
FK;Yurij;1;m;2
FK;Yuriyovych;1;m;2
FK;Zahid;1;m;2
FK;Zain;1;m;2
FK;Zal;1;m;2
FK;Zoel;1;m;2
FK;Zé;1;m;2
FK;Çetin;1;m;2
FK;Çınar;1;m;2
FK;Émile;1;m;2
FK;Özcan;1;m;2
FK;Đzemal;1;m;2
FK;Đưć;1;m;2
FK;Şueyb;1;m;2
FK;Aaliyah;1;w;1
FK;Achilea;1;w;1
FK;Addae-Clara;1;w;1
FK;Addison;1;w;1
FK;Adele;1;w;1
FK;Adelia;1;w;1
FK;Adelina;1;w;1
FK;Adéle-Melinda;1;w;1
FK;Agata;1;w;1
FK;Aileen;1;w;1
FK;Aimée;1;w;1
FK;Aino;1;w;1
FK;Aischa;1;w;1
FK;Aisha;1;w;1
FK;Aitana;1;w;1
FK;Aiyana;1;w;1
FK;Aişe;1;w;1
FK;Akari;1;w;1
FK;Alaa;1;w;1
FK;Alayah;1;w;1
FK;Alea;1;w;1
FK;Alejandra;1;w;1
FK;Alencija;1;w;1
FK;Alessa;1;w;1
FK;Alija;1;w;1
FK;Alijandra;1;w;1
FK;Aliona;1;w;1
FK;Alivia;1;w;1
FK;Alleluia;1;w;1
FK;Almas;1;w;1
FK;Alona;1;w;1
FK;Alya;1;w;1
FK;Amaia;1;w;1
FK;Amanda;1;w;1
FK;Amara;1;w;1
FK;Amaya;1;w;1
FK;Amilda;1;w;1
FK;Amilea;1;w;1
FK;Amina;1;w;1
FK;Amina-Anays;1;w;1
FK;Aminata;1;w;1
FK;Amélie;1;w;1
FK;Andrijana;1;w;1
FK;Angela;1;w;1
FK;Angeli;1;w;1
FK;Anike;1;w;1
FK;Anja;1;w;1
FK;Anka;1;w;1
FK;Anna-Sophie;1;w;1
FK;Anna-Zoi;1;w;1
FK;Aaden;1;m;1
FK;Annabelle;1;w;1
FK;Abdelmanan;1;m;1
FK;Anne;1;w;1
FK;Abderrahman;1;m;1
FK;Anne-Sophie;1;w;1
FK;Abdul;1;m;1
FK;Annelie;1;w;1
FK;Abdulkader;1;m;1
FK;Annica;1;w;1
FK;Abdulraouf;1;m;1
FK;Annika;1;w;1
FK;Abdulsamet;1;m;1
FK;Anokhi;1;w;1
FK;Abdurrahman;1;m;1
FK;Anouk-Marah;1;w;1
FK;Abdülhamid;1;m;1
FK;Antigone;1;w;1
FK;Abdülhamit;1;m;1
FK;Antonija;1;w;1
FK;Abrahem;1;m;1
FK;Anuk;1;w;1
FK;Abubacarr;1;m;1
FK;Apollina;1;w;1
FK;Aca;1;m;1
FK;Aria;1;w;1
FK;Achilleas;1;m;1
FK;Ariane;1;w;1
FK;Achit;1;m;1
FK;Ariel;1;w;1
FK;Adem;1;m;1
FK;Aruna;1;w;1
FK;Adil;1;m;1
FK;Asita;1;w;1
FK;Adnes;1;m;1
FK;Assil;1;w;1
FK;Adrien;1;m;1
FK;Atehna;1;w;1
FK;Aeneas;1;m;1
FK;Augusta;1;w;1
FK;Ahmed;1;m;1
FK;Aura;1;w;1
FK;Aidan;1;m;1
FK;Aurora;1;w;1
FK;Akif;1;m;1
FK;Aurélie;1;w;1
FK;Akim;1;m;1
FK;Avesta;1;w;1
FK;Akira;1;m;1
FK;Avie;1;w;1
FK;Akram;1;m;1
FK;Avin;1;w;1
FK;Albrecht;1;m;1
FK;Avissa;1;w;1
FK;Aldin;1;m;1
FK;Aya;1;w;1
FK;Aldis;1;m;1
FK;Ayana;1;w;1
FK;Alehandro;1;m;1
FK;Ayla;1;w;1
FK;Alejandro;1;m;1
FK;Aylin;1;w;1
FK;Aleks;1;m;1
FK;Aymila;1;w;1
FK;Aleksandar;1;m;1
FK;Aynur;1;w;1
FK;Aleksander;1;m;1
FK;Aysela;1;w;1
FK;Alenzijo;1;m;1
FK;Aysh;1;w;1
FK;Alessandro;1;m;1
FK;Aysima;1;w;1
FK;Alexandros;1;m;1
FK;Ayu;1;w;1
FK;Alexandru-Daniel;1;m;1
FK;Ayşem;1;w;1
FK;Alexey;1;m;1
FK;Bali;1;w;1
FK;Alexian;1;m;1
FK;Barbara;1;w;1
FK;Alfie;1;m;1
FK;Basma-Alia;1;w;1
FK;Alfred;1;m;1
FK;Beatrice;1;w;1
FK;Almin;1;m;1
FK;Beeke;1;w;1
FK;Almir;1;m;1
FK;Begüm;1;w;1
FK;Alperen;1;m;1
FK;Belinay;1;w;1
FK;Alphons;1;m;1
FK;Belle;1;w;1
FK;Alpo;1;m;1
FK;Belmira;1;w;1
FK;Alwin;1;m;1
FK;Beren;1;w;1
FK;Amadeus;1;m;1
FK;Beril;1;w;1
FK;Amara;1;m;1
FK;Betel;1;w;1
FK;Amaru;1;m;1
FK;Betty;1;w;1
FK;Amino;1;m;1
FK;Betül;1;w;1
FK;Amos;1;m;1
FK;Beyza;1;w;1
FK;Amun;1;m;1
FK;Bianca-Luminţa;1;w;1
FK;Anakin;1;m;1
FK;Billie;1;w;1
FK;Anas;1;m;1
FK;Birgül;1;w;1
FK;Andrei;1;m;1
FK;Biện;1;w;1
FK;Andrej;1;m;1
FK;Blanda;1;w;1
FK;Andrey;1;m;1
FK;Blessing;1;w;1
FK;András;1;m;1
FK;Brianny;1;w;1
FK;Andy;1;m;1
FK;Bíborka;1;w;1
FK;Aneirin;1;m;1
FK;Büşra;1;w;1
FK;Angelos;1;m;1
FK;Camilla;1;w;1
FK;Anh;1;m;1
FK;Camille;1;w;1
FK;Anick;1;m;1
FK;Candela;1;w;1
FK;Anik;1;m;1
FK;Cara;1;w;1
FK;Anis;1;m;1
FK;Carmen;1;w;1
FK;Ankido;1;m;1
FK;Carolin;1;w;1
FK;Antoni;1;m;1
FK;Caroline;1;w;1
FK;Aonghas;1;m;1
FK;Castalia;1;w;1
FK;Apollo;1;m;1
FK;Cataleya;1;w;1
FK;Aran;1;m;1
FK;Catalina;1;w;1
FK;Arcangelo;1;m;1
FK;Catrin;1;w;1
FK;Arda;1;m;1
FK;Cecile;1;w;1
FK;Arhan;1;m;1
FK;Celine;1;w;1
FK;Ari;1;m;1
FK;Celiça;1;w;1
FK;Aristé;1;m;1
FK;Cennet;1;w;1
FK;Arkadij;1;m;1
FK;Ceyda;1;w;1
FK;Arlon;1;m;1
FK;Chantal;1;w;1
FK;Arno;1;m;1
FK;Charlie;1;w;1
FK;Art;1;m;1
FK;Charlina;1;w;1
FK;Arti;1;m;1
FK;Chato;1;w;1
FK;Artis;1;m;1
FK;Cherry;1;w;1
FK;Artjom;1;m;1
FK;Chloé;1;w;1
FK;Asdam;1;m;1
FK;Christina;1;w;1
FK;Aska;1;m;1
FK;Cima;1;w;1
FK;Aslan;1;m;1
FK;Cira;1;w;1
FK;Assad;1;m;1
FK;Claire;1;w;1
FK;Assem;1;m;1
FK;Cleo;1;w;1
FK;Atahan;1;m;1
FK;Cléa;1;w;1
FK;Athanasius;1;m;1
FK;Coco;1;w;1
FK;Avi;1;m;1
FK;Cosima;1;w;1
FK;Avid;1;m;1
FK;Cristina;1;w;1
FK;Avyaan;1;m;1
FK;Curly;1;w;1
FK;Ayas;1;m;1
FK;Cát;1;w;1
FK;Ayhan;1;m;1
FK;Césarie;1;w;1
FK;Ayo;1;m;1
FK;Dafna;1;w;1
FK;Azem;1;m;1
FK;Daga;1;w;1
FK;Baki;1;m;1
FK;Dalila;1;w;1
FK;Baltazar;1;m;1
FK;Dalina;1;w;1
FK;Bao;1;m;1
FK;Dalja;1;w;1
FK;Bardo;1;m;1
FK;Dany;1;w;1
FK;Bariș;1;m;1
FK;Dareen;1;w;1
FK;Basile;1;m;1
FK;Daria;1;w;1
FK;Bassam;1;m;1
FK;Darin;1;w;1
FK;Bastian;1;m;1
FK;Darina;1;w;1
FK;Bastien;1;m;1
FK;Darlyn-Chiara;1;w;1
FK;Bauan;1;m;1
FK;Dawina;1;w;1
FK;Bavinjot;1;m;1
FK;Deeya;1;w;1
FK;Bawan;1;m;1
FK;Delschin;1;w;1
FK;Bektesh;1;m;1
FK;Deniz;1;w;1
FK;Bele;1;m;1
FK;Devrim;1;w;1
FK;Ben-Leo;1;m;1
FK;Diala;1;w;1
FK;Ben-Noah;1;m;1
FK;Diana;1;w;1
FK;Beniamin;1;m;1
FK;Diane;1;w;1
FK;Bennek;1;m;1
FK;Dieu;1;w;1
FK;Bennet-Elian;1;m;1
FK;Dijana;1;w;1
FK;Bent;1;m;1
FK;Dila;1;w;1
FK;Bera;1;m;1
FK;Dilara;1;w;1
FK;Berat;1;m;1
FK;Dima;1;w;1
FK;Berkin;1;m;1
FK;Dimitra;1;w;1
FK;Birk;1;m;1
FK;Dina;1;w;1
FK;Bjarne;1;m;1
FK;Diệp;1;w;1
FK;Blayne;1;m;1
FK;Dorothea;1;w;1
FK;Bogdan;1;m;1
FK;Dorothée;1;w;1
FK;Bonifatius;1;m;1
FK;Dunja;1;w;1
FK;Boris;1;m;1
FK;Ebba;1;w;1
FK;Borislav;1;m;1
FK;Ecrin;1;w;1
FK;Bosse;1;m;1
FK;Eddie;1;w;1
FK;Botho;1;m;1
FK;Eef;1;w;1
FK;Breno;1;m;1
FK;Eevi;1;w;1
FK;Brian-Luis;1;m;1
FK;Eflin-Ilaynaz;1;w;1
FK;Bryan-Joel;1;m;1
FK;Eftelya;1;w;1
FK;Bulut;1;m;1
FK;Elanur;1;w;1
FK;Burak;1;m;1
FK;Eldina;1;w;1
FK;Buğra;1;m;1
FK;Elenia;1;w;1
FK;Cahit;1;m;1
FK;Elenor;1;w;1
FK;Can;1;m;1
FK;Eleysa;1;w;1
FK;Carlson;1;m;1
FK;Elfin;1;w;1
FK;Carmelo;1;m;1
FK;Elham;1;w;1
FK;Carson;1;m;1
FK;Elia;1;w;1
FK;Carter;1;m;1
FK;Eliane;1;w;1
FK;Casey;1;m;1
FK;Elina-Lou;1;w;1
FK;Cazimir;1;m;1
FK;Elinor;1;w;1
FK;Cecil;1;m;1
FK;Elissa;1;w;1
FK;Cedric-Elias;1;m;1
FK;Eliz;1;w;1
FK;Cem;1;m;1
FK;Eliza;1;w;1
FK;Cemail;1;m;1
FK;Elizan;1;w;1
FK;Charles;1;m;1
FK;Eloise;1;w;1
FK;Chris;1;m;1
FK;Elvin;1;w;1
FK;Christopher;1;m;1
FK;Elya;1;w;1
FK;Cihad;1;m;1
FK;Ema;1;w;1
FK;Cihad-Serhat;1;m;1
FK;Emeli;1;w;1
FK;Clemens;1;m;1
FK;Emili;1;w;1
FK;Colin;1;m;1
FK;Emilija;1;w;1
FK;Collin;1;m;1
FK;Emilya;1;w;1
FK;Connar;1;m;1
FK;Emma-Maria;1;w;1
FK;Cornelis;1;m;1
FK;Emmanuella;1;w;1
FK;Cosmo;1;m;1
FK;Emmy;1;w;1
FK;Cosmos;1;m;1
FK;Enisa;1;w;1
FK;Costa;1;m;1
FK;Ermira;1;w;1
FK;Csaba;1;m;1
FK;Erva;1;w;1
FK;Cumali;1;m;1
FK;Esmeralda;1;w;1
FK;Cuno;1;m;1
FK;Estel;1;w;1
FK;Damien-Michél;1;m;1
FK;Estelle;1;w;1
FK;Damil;1;m;1
FK;Eve;1;w;1
FK;Damion;1;m;1
FK;Evelina;1;w;1
FK;Damir;1;m;1
FK;Evelyn;1;w;1
FK;Daniil;1;m;1
FK;Evina;1;w;1
FK;Daniyal;1;m;1
FK;Ewelina;1;w;1
FK;Danny;1;m;1
FK;Eylül;1;w;1
FK;Dante;1;m;1
FK;Ezgi;1;w;1
FK;Darik;1;m;1
FK;Ezmira;1;w;1
FK;Daris;1;m;1
FK;Farin;1;w;1
FK;Darius-Andrei;1;m;1
FK;Fay;1;w;1
FK;Darren;1;m;1
FK;Felice;1;w;1
FK;Dave;1;m;1
FK;Felicia;1;w;1
FK;Davut;1;m;1
FK;Felina;1;w;1
FK;Dawid;1;m;1
FK;Fenna;1;w;1
FK;Daxwaz;1;m;1
FK;Feride;1;w;1
FK;Dean-Ryan;1;m;1
FK;Fernanda;1;w;1
FK;Dembe;1;m;1
FK;Feyza;1;w;1
FK;Demian;1;m;1
FK;Fia;1;w;1
FK;Demid;1;m;1
FK;Fidan;1;w;1
FK;Demir;1;m;1
FK;Fijona;1;w;1
FK;Denis;1;m;1
FK;Filipa;1;w;1
FK;Denny;1;m;1
FK;Filippa;1;w;1
FK;Desmond;1;m;1
FK;Filiz;1;w;1
FK;Devid;1;m;1
FK;Finia;1;w;1
FK;Devin-Joél;1;m;1
FK;Flavia;1;w;1
FK;Devran;1;m;1
FK;Florence;1;w;1
FK;Dijar;1;m;1
FK;Florentine;1;w;1
FK;Dilawer;1;m;1
FK;Florina;1;w;1
FK;Dilowan;1;m;1
FK;Frances;1;w;1
FK;Dilshad;1;m;1
FK;Francisca;1;w;1
FK;Dion;1;m;1
FK;Franziska;1;w;1
FK;Djaouad;1;m;1
FK;Freddi;1;w;1
FK;Djawad;1;m;1
FK;Freya;1;w;1
FK;Dominik;1;m;1
FK;Gabriela;1;w;1
FK;Don;1;m;1
FK;Gaia;1;w;1
FK;Dorian;1;m;1
FK;Gamze;1;w;1
FK;Dragoslav;1;m;1
FK;Gemma;1;w;1
FK;Drew-Joe;1;m;1
FK;Genevieve-Chiara;1;w;1
FK;Dustin;1;m;1
FK;Gesa;1;w;1
FK;Dwayne;1;m;1
FK;Ghina;1;w;1
FK;Dzhesur;1;m;1
FK;Gio;1;w;1
FK;Džan;1;m;1
FK;Giorgia;1;w;1
FK;Eddy;1;m;1
FK;Giuliana;1;w;1
FK;Eden;1;m;1
FK;Giulietta;1;w;1
FK;Edoardo;1;m;1
FK;Gizem;1;w;1
FK;Edric;1;m;1
FK;Gjylia;1;w;1
FK;Edrisa;1;m;1
FK;Golda;1;w;1
FK;Edward;1;m;1
FK;Grace;1;w;1
FK;Efe;1;m;1
FK;Grete;1;w;1
FK;Ege;1;m;1
FK;Güneş;1;w;1
FK;Egon;1;m;1
FK;Hadassah;1;w;1
FK;Eike;1;m;1
FK;Hadija;1;w;1
FK;Ekrem;1;m;1
FK;Hadil;1;w;1
FK;Elai;1;m;1
FK;Hafsa;1;w;1
FK;Elia;1;m;1
FK;Hai;1;w;1
FK;Elian;1;m;1
FK;Hailey;1;w;1
FK;Elias-Karim;1;m;1
FK;Halime;1;w;1
FK;Eliott;1;m;1
FK;Halu;1;w;1
FK;Elliot;1;m;1
FK;Hamy;1;w;1
FK;Elliott;1;m;1
FK;Hamza;1;w;1
FK;Elmo;1;m;1
FK;Hani;1;w;1
FK;Elon;1;m;1
FK;Hany;1;w;1
FK;Elsayed;1;m;1
FK;Hatice;1;w;1
FK;Ely;1;m;1
FK;Havin-Zeynep;1;w;1
FK;Elyesa;1;m;1
FK;Hayal;1;w;1
FK;Eman;1;m;1
FK;Hayat;1;w;1
FK;Emanuiel;1;m;1
FK;Haylie;1;w;1
FK;Emelson;1;m;1
FK;Heavenly;1;w;1
FK;Emilian;1;m;1
FK;Hedy;1;w;1
FK;Emilias;1;m;1
FK;Heidi;1;w;1
FK;Emilijo;1;m;1
FK;Henni;1;w;1
FK;Emin;1;m;1
FK;Henrietta;1;w;1
FK;Emrach;1;m;1
FK;Henrike;1;w;1
FK;Enea;1;m;1
FK;Hidaya;1;w;1
FK;Enes-Malik;1;m;1
FK;Hilla;1;w;1
FK;Enjo;1;m;1
FK;Hind;1;w;1
FK;Enzo;1;m;1
FK;Hira;1;w;1
FK;Ephraim;1;m;1
FK;Hira-Leyal;1;w;1
FK;Eremia;1;m;1
FK;Hiyam;1;w;1
FK;Eren;1;m;1
FK;Holly;1;w;1
FK;Ernesto;1;m;1
FK;Hoop;1;w;1
FK;Ernez;1;m;1
FK;Hoàng;1;w;1
FK;Ertuğrulhan;1;m;1
FK;Héloïse;1;w;1
FK;Eska;1;m;1
FK;Hüma;1;w;1
FK;Esko;1;m;1
FK;Hümanur;1;w;1
FK;Espen;1;m;1
FK;Iclal;1;w;1
FK;Evren;1;m;1
FK;Ida-Feline;1;w;1
FK;Eymen;1;m;1
FK;Ifedayo;1;w;1
FK;Eyyüp;1;m;1
FK;Iliana;1;w;1
FK;Ezzaldin;1;m;1
FK;Ilma;1;w;1
FK;Fabio;1;m;1
FK;Inara;1;w;1
FK;Fabius;1;m;1
FK;Inayah;1;w;1
FK;Fabrizio;1;m;1
FK;Inci;1;w;1
FK;Fallou;1;m;1
FK;Inge;1;w;1
FK;Faly;1;m;1
FK;Inji;1;w;1
FK;Farid;1;m;1
FK;Inti;1;w;1
FK;Fatih;1;m;1
FK;Io;1;w;1
FK;Fausto;1;m;1
FK;Iona;1;w;1
FK;Fayad;1;m;1
FK;İpeknaz;1;w;1
FK;Faysal;1;m;1
FK;Irem;1;w;1
FK;Feliks;1;m;1
FK;Irene;1;w;1
FK;Fenn;1;m;1
FK;Irma;1;w;1
FK;Fernando-Ricardo;1;m;1
FK;Islim;1;w;1
FK;Ferran;1;m;1
FK;Ivi;1;w;1
FK;Firat;1;m;1
FK;Ivy;1;w;1
FK;Firaz;1;m;1
FK;Jade;1;w;1
FK;Florin;1;m;1
FK;Jamela;1;w;1
FK;Fouad;1;m;1
FK;Janna;1;w;1
FK;Franciszek;1;m;1
FK;Jannat;1;w;1
FK;Franco-Andrei;1;m;1
FK;Janne;1;w;1
FK;Frans;1;m;1
FK;Jara;1;w;1
FK;Frantz;1;m;1
FK;Jarla;1;w;1
FK;Fred;1;m;1
FK;Jasna;1;w;1
FK;Frederick;1;m;1
FK;Javie;1;w;1
FK;Fridar;1;m;1
FK;Jeanina;1;w;1
FK;Fuat;1;m;1
FK;Jeanne;1;w;1
FK;Gael;1;m;1
FK;Jelena;1;w;1
FK;Gaeth;1;m;1
FK;Jella;1;w;1
FK;Gagik;1;m;1
FK;Jelva;1;w;1
FK;Gasanbekovič;1;m;1
FK;Jenan;1;w;1
FK;Gaspar;1;m;1
FK;Jenny;1;w;1
FK;Gavriel;1;m;1
FK;Jerusa;1;w;1
FK;Gent;1;m;1
FK;Jesmely;1;w;1
FK;Georgios;1;m;1
FK;Jessenia;1;w;1
FK;Gil;1;m;1
FK;Jian;1;w;1
FK;Grant;1;m;1
FK;Jola;1;w;1
FK;Gregori;1;m;1
FK;Jolanda;1;w;1
FK;Gunnar;1;m;1
FK;Joleen-Diana;1;w;1
FK;Gökdeniz;1;m;1
FK;Jolie;1;w;1
FK;Güney;1;m;1
FK;Jolien;1;w;1
FK;Hagen;1;m;1
FK;Jolina;1;w;1
FK;Haidara;1;m;1
FK;Jolla;1;w;1
FK;Haiden;1;m;1
FK;Jolyné;1;w;1
FK;Halid;1;m;1
FK;Jonah;1;w;1
FK;Halil-Ibrahim;1;m;1
FK;Joni;1;w;1
FK;Hamdi;1;m;1
FK;Jonida;1;w;1
FK;Hamdija;1;m;1
FK;Jorinde;1;w;1
FK;Hamid;1;m;1
FK;Joury;1;w;1
FK;Hamish;1;m;1
FK;Judi;1;w;1
FK;Hans;1;m;1
FK;Juli;1;w;1
FK;Haroun;1;m;1
FK;Juliet;1;w;1
FK;Harry;1;m;1
FK;Julika;1;w;1
FK;Harvey;1;m;1
FK;June;1;w;1
FK;Hassan-Nazzal;1;m;1
FK;Juniper;1;w;1
FK;Hauke;1;m;1
FK;Jutta;1;w;1
FK;Hayden;1;m;1
FK;Kader;1;w;1
FK;Hayim;1;m;1
FK;Kai;1;w;1
FK;Haysam;1;m;1
FK;Kaja;1;w;1
FK;Hazar;1;m;1
FK;Kalbinur;1;w;1
FK;Hazem;1;m;1
FK;Kalinka;1;w;1
FK;Hendrik;1;m;1
FK;Kardelen;1;w;1
FK;Henrik-Alexander;1;m;1
FK;Karin;1;w;1
FK;Hubert;1;m;1
FK;Karlina;1;w;1
FK;Husein;1;m;1
FK;Karlotta;1;w;1
FK;Hussain;1;m;1
FK;Karolina;1;w;1
FK;Hussein;1;m;1
FK;Kataleya;1;w;1
FK;Huzayfa;1;m;1
FK;Katherina;1;w;1
FK;Hà;1;m;1
FK;Katlyn-Marie;1;w;1
FK;Hünkar;1;m;1
FK;Kaussar;1;w;1
FK;Hải;1;m;1
FK;Kaya;1;w;1
FK;Hữu;1;m;1
FK;Kayla;1;w;1
FK;Idris;1;m;1
FK;Kellyanne;1;w;1
FK;Ifesinachi;1;m;1
FK;Khanh;1;w;1
FK;Igor;1;m;1
FK;Khánh;1;w;1
FK;Ilai;1;m;1
FK;Kim;1;w;1
FK;Ilay;1;m;1
FK;Kristina;1;w;1
FK;İlbars;1;m;1
FK;Krystyna;1;w;1
FK;Ilia;1;m;1
FK;Kumsal;1;w;1
FK;Ilkay;1;m;1
FK;Kübra-Mira;1;w;1
FK;Ilyes;1;m;1
FK;Lahna;1;w;1
FK;Immo;1;m;1
FK;Laleh;1;w;1
FK;Ino;1;m;1
FK;Lama;1;w;1
FK;Ionut-Anaser;1;m;1
FK;Lamar;1;w;1
FK;Iro;1;m;1
FK;Lamija;1;w;1
FK;Isaac;1;m;1
FK;Lamis;1;w;1
FK;Isaiah;1;m;1
FK;Larissa;1;w;1
FK;Isak;1;m;1
FK;Latifa;1;w;1
FK;Iskender;1;m;1
FK;Latika;1;w;1
FK;Ismael;1;m;1
FK;Laurelin;1;w;1
FK;İsmail;1;m;1
FK;Lauri;1;w;1
FK;Ivo;1;m;1
FK;Lavin;1;w;1
FK;Jack;1;m;1
FK;Lavinia;1;w;1
FK;Jackson;1;m;1
FK;Laya;1;w;1
FK;Jadu;1;m;1
FK;Lazara;1;w;1
FK;Jahnael;1;m;1
FK;Laïma;1;w;1
FK;Jalte;1;m;1
FK;Leahra;1;w;1
FK;Jan-Maxim;1;m;1
FK;Leana;1;w;1
FK;Jan-Philipp;1;m;1
FK;Leela;1;w;1
FK;Janek;1;m;1
FK;Leelou;1;w;1
FK;Janu;1;m;1
FK;Lefke;1;w;1
FK;Janusch;1;m;1
FK;Leila;1;w;1
FK;Jaron;1;m;1
FK;Leira;1;w;1
FK;Jay;1;m;1
FK;Lelia;1;w;1
FK;Jaycen;1;m;1
FK;Leola;1;w;1
FK;Jayden;1;m;1
FK;Leonella;1;w;1
FK;Jeremija;1;m;1
FK;Leonie-Sophie;1;w;1
FK;Jeremy;1;m;1
FK;Leonor;1;w;1
FK;Jerome;1;m;1
FK;Leonora;1;w;1
FK;Jesper;1;m;1
FK;Leony;1;w;1
FK;Jesse;1;m;1
FK;Leora;1;w;1
FK;Jeywin;1;m;1
FK;Letizia;1;w;1
FK;Jibril;1;m;1
FK;Levy;1;w;1
FK;Jirka;1;m;1
FK;Leya;1;w;1
FK;Joah;1;m;1
FK;Leylani;1;w;1
FK;Joaquim;1;m;1
FK;Leyna;1;w;1
FK;Jochen;1;m;1
FK;Liana;1;w;1
FK;Jod;1;m;1
FK;Lien;1;w;1
FK;Johann-Nepomuk;1;m;1
FK;Liese;1;w;1
FK;Johny;1;m;1
FK;Lieselotte;1;w;1
FK;Jonatan;1;m;1
FK;Lili;1;w;1
FK;Jone;1;m;1
FK;Liliana;1;w;1
FK;Jonis;1;m;1
FK;Lilianna;1;w;1
FK;Jonny;1;m;1
FK;Lilien;1;w;1
FK;Joon;1;m;1
FK;Lilijana;1;w;1
FK;Joqsan;1;m;1
FK;Lilo;1;w;1
FK;Joram;1;m;1
FK;Lilou-Miel;1;w;1
FK;Jordan;1;m;1
FK;Lilyana;1;w;1
FK;Jos;1;m;1
FK;Limar;1;w;1
FK;Joschka;1;m;1
FK;Lin;1;w;1
FK;Josiah;1;m;1
FK;Linn;1;w;1
FK;Josif;1;m;1
FK;Linnea;1;w;1
FK;Josse;1;m;1
FK;Lise;1;w;1
FK;Josua;1;m;1
FK;Liya-Nur;1;w;1
FK;Jousef;1;m;1
FK;Liyana;1;w;1
FK;Jovan;1;m;1
FK;Liyanda;1;w;1
FK;Joß;1;m;1
FK;Lo;1;w;1
FK;João;1;m;1
FK;Loeiza;1;w;1
FK;Joël;1;m;1
FK;Lorin;1;w;1
FK;Juhani;1;m;1
FK;Lorina;1;w;1
FK;Jules;1;m;1
FK;Lottie;1;w;1
FK;Julien;1;m;1
FK;Louka;1;w;1
FK;Junes;1;m;1
FK;Loyallove;1;w;1
FK;Justice;1;m;1
FK;Luba;1;w;1
FK;Justin;1;m;1
FK;Lucile;1;w;1
FK;Juwon;1;m;1
FK;Lucina;1;w;1
FK;János;1;m;1
FK;Lucía;1;w;1
FK;Kaan;1;m;1
FK;Lumina;1;w;1
FK;Kamal;1;m;1
FK;Luna-Isabella;1;w;1
FK;Karlos;1;m;1
FK;Lupita;1;w;1
FK;Kaya;1;m;1
FK;Luzia;1;w;1
FK;Kayo;1;m;1
FK;Lybava;1;w;1
FK;Kazem;1;m;1
FK;Lydia;1;w;1
FK;Kelly;1;m;1
FK;Lê;1;w;1
FK;Kenay;1;m;1
FK;Madeleina;1;w;1
FK;Keriim;1;m;1
FK;Madeline;1;w;1
FK;Kernius;1;m;1
FK;Madina;1;w;1
FK;Kesiah;1;m;1
FK;Madison;1;w;1
FK;Keyan;1;m;1
FK;Madleen;1;w;1
FK;Khabib;1;m;1
FK;Maeva;1;w;1
FK;Khalil;1;m;1
FK;Magdalene;1;w;1
FK;Kiano;1;m;1
FK;Maha;1;w;1
FK;Kilian;1;m;1
FK;Mahya;1;w;1
